# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1430       1.104188352591e-10       1.573078594425e-12      -5.721447949681e-12       0.000000000000e+00       1.451532660761e-15       5.023446239514e-16      -2.904977688919e-17 
 1431       1.103908479983e-10       1.556877978418e-12      -5.626065149838e-12       0.000000000000e+00       1.447400491659e-15       5.003600045316e-16      -2.833058608701e-17 
 1432       1.103556841986e-10       1.541102129008e-12      -5.530027930691e-12       0.000000000000e+00       1.443282406466e-15       4.983910350418e-16      -2.761234715126e-17 
 1433       1.103132848449e-10       1.525757400581e-12      -5.433374754805e-12       0.000000000000e+00       1.439178336996e-15       4.964408983147e-16      -2.689511001555e-17 
 1434       1.102635907145e-10       1.510850174969e-12      -5.336144307670e-12       0.000000000000e+00       1.435088214259e-15       4.945127945984e-16      -2.617892485122e-17 
 1435       1.102065423768e-10       1.496386861496e-12      -5.238375498090e-12       0.000000000000e+00       1.431011968458e-15       4.926099415859e-16      -2.546384206772e-17 
 1436       1.101420801928e-10       1.482373897021e-12      -5.140107458579e-12       0.000000000000e+00       1.426949528991e-15       4.907355744454e-16      -2.474991231300e-17 
 1437       1.100701443153e-10       1.468817745979e-12      -5.041379545752e-12       0.000000000000e+00       1.422900824442e-15       4.888929458505e-16      -2.403718647386e-17 
 1438       1.099906746881e-10       1.455724900424e-12      -4.942231340716e-12       0.000000000000e+00       1.418865782589e-15       4.870853260105e-16      -2.332571567638e-17 
 1439       1.099036110458e-10       1.443101880077e-12      -4.842702649464e-12       0.000000000000e+00       1.414844330394e-15       4.853160027001e-16      -2.261555128626e-17 
 1440       1.098088929138e-10       1.430955232363e-12      -4.742833503270e-12       0.000000000000e+00       1.410836394005e-15       4.835882812900e-16      -2.190674490924e-17 
 1441       1.097064781132e-10       1.419290230461e-12      -4.642662782760e-12       0.000000000000e+00       1.406841905097e-15       4.819044855645e-16      -2.119934851864e-17 
 1442       1.095963984824e-10       1.408106952916e-12      -4.542224074081e-12       0.000000000000e+00       1.402860819971e-15       4.802629490218e-16      -2.049341483873e-17 
 1443       1.094787047206e-10       1.397404164324e-12      -4.441549771460e-12       0.000000000000e+00       1.398893100646e-15       4.786609930978e-16      -1.978899696602e-17 
 1444       1.093534479340e-10       1.387180613684e-12      -4.340672450016e-12       0.000000000000e+00       1.394938708530e-15       4.770959235798e-16      -1.908614824284e-17 
 1445       1.092206796375e-10       1.377435034367e-12      -4.239624866070e-12       0.000000000000e+00       1.390997604422e-15       4.755650305795e-16      -1.838492225769e-17 
 1446       1.090804517543e-10       1.368166144082e-12      -4.138439957462e-12       0.000000000000e+00       1.387069748506e-15       4.740655885046e-16      -1.768537284568e-17 
 1447       1.089328166178e-10       1.359372644847e-12      -4.037150843861e-12       0.000000000000e+00       1.383155100355e-15       4.725948560318e-16      -1.698755408888e-17 
 1448       1.087778269716e-10       1.351053222951e-12      -3.935790827081e-12       0.000000000000e+00       1.379253618927e-15       4.711500760791e-16      -1.629152031673e-17 
 1449       1.086155359705e-10       1.343206548929e-12      -3.834393391390e-12       0.000000000000e+00       1.375365262562e-15       4.697284757781e-16      -1.559732610642e-17 
 1450       1.084459971813e-10       1.335831277525e-12      -3.732992203825e-12       0.000000000000e+00       1.371489988982e-15       4.683272664465e-16      -1.490502628330e-17 
 1451       1.082692645839e-10       1.328926047661e-12      -3.631621114505e-12       0.000000000000e+00       1.367627755293e-15       4.669436435605e-16      -1.421467592127e-17 
 1452       1.080853925713e-10       1.322489482404e-12      -3.530314156946e-12       0.000000000000e+00       1.363778517979e-15       4.655747867274e-16      -1.352633034312e-17 
 1453       1.078944359512e-10       1.316520188937e-12      -3.429105548369e-12       0.000000000000e+00       1.359942232901e-15       4.642178596576e-16      -1.284004512101e-17 
 1454       1.076964499462e-10       1.311016758522e-12      -3.328029690017e-12       0.000000000000e+00       1.356118855300e-15       4.628700101377e-16      -1.215587607676e-17 
 1455       1.074914901949e-10       1.305977766473e-12      -3.227121167465e-12       0.000000000000e+00       1.352308339790e-15       4.615283700022e-16      -1.147387928234e-17 
 1456       1.072796127525e-10       1.301401772120e-12      -3.126414750938e-12       0.000000000000e+00       1.348510640361e-15       4.601900551064e-16      -1.079411106017e-17 
 1457       1.070608740916e-10       1.297287318778e-12      -3.025945395617e-12       0.000000000000e+00       1.344725710374e-15       4.588521652986e-16      -1.011662798358e-17 
 1458       1.068353311032e-10       1.293632933714e-12      -2.925748241957e-12       0.000000000000e+00       1.340953502565e-15       4.575117843926e-16      -9.441486877174e-18 
 1459       1.066030410971e-10       1.290437128117e-12      -2.825858615998e-12       0.000000000000e+00       1.337193969037e-15       4.561659801402e-16      -8.768744817204e-18 
 1460       1.063640618030e-10       1.287698397065e-12      -2.726312029679e-12       0.000000000000e+00       1.333447061265e-15       4.548118042036e-16      -8.098459131987e-18 
 1461       1.061184513710e-10       1.285415219491e-12      -2.627144181150e-12       0.000000000000e+00       1.329712730088e-15       4.534462921277e-16      -7.430687402287e-18 
 1462       1.058662683726e-10       1.283586058153e-12      -2.528390955084e-12       0.000000000000e+00       1.325990925714e-15       4.520664633125e-16      -6.765487461702e-18 
 1463       1.056075718014e-10       1.282209359600e-12      -2.430088422994e-12       0.000000000000e+00       1.322281597716e-15       4.506693209859e-16      -6.102917397058e-18 
 1464       1.053424210739e-10       1.281283554143e-12      -2.332272843539e-12       0.000000000000e+00       1.318584695030e-15       4.492518521756e-16      -5.443035548799e-18 
 1465       1.050708760301e-10       1.280807055818e-12      -2.234980662845e-12       0.000000000000e+00       1.314900165952e-15       4.478110276819e-16      -4.785900511378e-18 
 1466       1.047929969347e-10       1.280778262359e-12      -2.138248514812e-12       0.000000000000e+00       1.311227958144e-15       4.463438020500e-16      -4.131571133648e-18 
 1467       1.045088444773e-10       1.281195555160e-12      -2.042113221428e-12       0.000000000000e+00       1.307568018623e-15       4.448471135424e-16      -3.480106519252e-18 
 1468       1.042184797737e-10       1.282057299249e-12      -1.946611793086e-12       0.000000000000e+00       1.303920293766e-15       4.433178841114e-16      -2.831566027012e-18 
 1469       1.039219643662e-10       1.283361843253e-12      -1.851781428890e-12       0.000000000000e+00       1.300284729308e-15       4.417530193715e-16      -2.186009271326e-18 
 1470       1.036193602248e-10       1.285107519364e-12      -1.757659516975e-12       0.000000000000e+00       1.296661270337e-15       4.401494085717e-16      -1.543496122550e-18 
 1471       1.033107297479e-10       1.287292643310e-12      -1.664283634814e-12       0.000000000000e+00       1.293049861297e-15       4.385039245681e-16      -9.040867073953e-19 
 1472       1.029961357628e-10       1.289915514320e-12      -1.571691549535e-12       0.000000000000e+00       1.289450445986e-15       4.368134237963e-16      -2.678414093173e-19 
 1473       1.026756415266e-10       1.292974415094e-12      -1.479921218233e-12       0.000000000000e+00       1.285862967550e-15       4.350747462437e-16       3.651791310947e-19 
 1474       1.023493107273e-10       1.296467611771e-12      -1.389010788282e-12       0.000000000000e+00       1.282287368489e-15       4.332847154221e-16       9.949140157262e-19 
 1475       1.020172074839e-10       1.300393353894e-12      -1.298998597647e-12       0.000000000000e+00       1.278723590649e-15       4.314401383399e-16       1.621302088546e-18 
 1476       1.016793963481e-10       1.304749874382e-12      -1.209923175201e-12       0.000000000000e+00       1.275171575226e-15       4.295378054748e-16       2.244281935218e-18 
 1477       1.013359423040e-10       1.309535389493e-12      -1.121823241033e-12       0.000000000000e+00       1.271631262760e-15       4.275744907460e-16       2.863791882705e-18 
 1478       1.009869107698e-10       1.314748098796e-12      -1.034737706765e-12       0.000000000000e+00       1.268102593137e-15       4.255469514867e-16       3.479769998886e-18 
 1479       1.006323675981e-10       1.320386185136e-12      -9.487056758618e-13       0.000000000000e+00       1.264585505586e-15       4.234519284167e-16       4.092154092159e-18 
 1480       1.002723865636e-10       1.326447030177e-12      -8.637623409156e-13       0.000000000000e+00       1.261079943796e-15       4.212871328386e-16       4.700885744674e-18 
 1481       9.990707190506e-11       1.332924852599e-12      -7.799266305081e-13       0.000000000000e+00       1.257585871316e-15       4.190542189562e-16       5.305922456418e-18 
 1482       9.953653600775e-11       1.339813046495e-12      -6.972134408906e-13       0.000000000000e+00       1.254103256304e-15       4.167558408753e-16       5.907225620370e-18 
 1483       9.916089193785e-11       1.347104963604e-12      -6.156377280244e-13       0.000000000000e+00       1.250632066424e-15       4.143946680716e-16       6.504756499594e-18 
 1484       9.878025344373e-11       1.354793913240e-12      -5.352145076692e-13       0.000000000000e+00       1.247172268840e-15       4.119733854172e-16       7.098476227072e-18 
 1485       9.839473495717e-11       1.362873162212e-12      -4.559588554718e-13       0.000000000000e+00       1.243723830223e-15       4.094946932071e-16       7.688345805535e-18 
 1486       9.800445159447e-11       1.371335934752e-12      -3.778859070539e-13       0.000000000000e+00       1.240286716742e-15       4.069613071855e-16       8.274326107290e-18 
 1487       9.760951915769e-11       1.380175412439e-12      -3.010108581007e-13       0.000000000000e+00       1.236860894066e-15       4.043759585724e-16       8.856377874054e-18 
 1488       9.721005413581e-11       1.389384734123e-12      -2.253489644493e-13       0.000000000000e+00       1.233446327364e-15       4.017413940900e-16       9.434461716781e-18 
 1489       9.680617370591e-11       1.398956995852e-12      -1.509155421766e-13       0.000000000000e+00       1.230042981305e-15       3.990603759894e-16       1.000853811549e-17 
 1490       9.639799573440e-11       1.408885250794e-12      -7.772596768796e-14       0.000000000000e+00       1.226650820053e-15       3.963356820767e-16       1.057856741911e-17 
 1491       9.598563877814e-11       1.419162509164e-12      -5.795677805526e-15       0.000000000000e+00       1.223269807267e-15       3.935701057398e-16       1.114450984529e-17 
 1492       9.556922208567e-11       1.429781738149e-12       6.485983014371e-14       0.000000000000e+00       1.219899906103e-15       3.907664559747e-16       1.170632548023e-17 
 1493       9.514886559839e-11       1.440735861831e-12       1.342249982394e-13       0.000000000000e+00       1.216541079211e-15       3.879275574120e-16       1.226397427854e-17 
 1494       9.472468995174e-11       1.452017761115e-12       2.022842078797e-13       0.000000000000e+00       1.213193288732e-15       3.850562503435e-16       1.281741606302e-17 
 1495       9.429681647639e-11       1.463620273650e-12       2.690217796926e-13       0.000000000000e+00       1.209856496300e-15       3.821553907485e-16       1.336661052454e-17 
 1496       9.386536719940e-11       1.475536193757e-12       3.344219734482e-13       0.000000000000e+00       1.206530663039e-15       3.792278503202e-16       1.391151722185e-17 
 1497       9.343046484546e-11       1.487758272352e-12       3.984689879699e-13       0.000000000000e+00       1.203215749564e-15       3.762765164926e-16       1.445209558140e-17 
 1498       9.299223283801e-11       1.500279216871e-12       4.611469610462e-13       0.000000000000e+00       1.199911715977e-15       3.733042924663e-16       1.498830489717e-17 
 1499       9.255079530049e-11       1.513091691198e-12       5.224399693426e-13       0.000000000000e+00       1.196618521869e-15       3.703140972358e-16       1.552010433055e-17 
 1500       9.210627705746e-11       1.526188315584e-12       5.823320283131e-13       0.000000000000e+00       1.193336126315e-15       3.673088656153e-16       1.604745291007e-17 
 1501       9.165880363585e-11       1.539561666578e-12       6.408070921118e-13       0.000000000000e+00       1.190064487878e-15       3.642915482653e-16       1.657030953134e-17 
 1502       9.120850126611e-11       1.553204276947e-12       6.978490535049e-13       0.000000000000e+00       1.186803564604e-15       3.612651117193e-16       1.708863295681e-17 
 1503       9.075549688339e-11       1.567108635605e-12       7.534417437822e-13       0.000000000000e+00       1.183553314023e-15       3.582325384103e-16       1.760238181561e-17 
 1504       9.029991812874e-11       1.581267187535e-12       8.075689326688e-13       0.000000000000e+00       1.180313693146e-15       3.551968266969e-16       1.811151460341e-17 
 1505       8.984189335030e-11       1.595672333713e-12       8.602143282366e-13       0.000000000000e+00       1.177084658467e-15       3.521609908900e-16       1.861598968222e-17 
 1506       8.938155160447e-11       1.610316431037e-12       9.113615768165e-13       0.000000000000e+00       1.173866165958e-15       3.491280612795e-16       1.911576528022e-17 
 1507       8.891902265711e-11       1.625191792249e-12       9.609942629096e-13       0.000000000000e+00       1.170658171072e-15       3.461010841603e-16       1.961079949162e-17 
 1508       8.845443698472e-11       1.640290685859e-12       1.009095909099e-12       0.000000000000e+00       1.167460628738e-15       3.430831218592e-16       2.010105027647e-17 
 1509       8.798792577562e-11       1.655605336073e-12       1.055649975962e-12       0.000000000000e+00       1.164273493364e-15       3.400772527610e-16       2.058647546046e-17 
 1510       8.751962093114e-11       1.671127922715e-12       1.100639861981e-12       0.000000000000e+00       1.161096718831e-15       3.370865713354e-16       2.106703273482e-17 
 1511       8.704965506682e-11       1.686850581153e-12       1.144048903455e-12       0.000000000000e+00       1.157930258499e-15       3.341141881631e-16       2.154267965609e-17 
 1512       8.657816151356e-11       1.702765402224e-12       1.185860374412e-12       0.000000000000e+00       1.154774065197e-15       3.311632299623e-16       2.201337364597e-17 
 1513       8.610527431885e-11       1.718864432161e-12       1.226057486523e-12       0.000000000000e+00       1.151628091231e-15       3.282368396155e-16       2.247907199115e-17 
 1514       8.563112824792e-11       1.735139672511e-12       1.264623389007e-12       0.000000000000e+00       1.148492288375e-15       3.253381761957e-16       2.293973184317e-17 
 1515       8.515585878495e-11       1.751583080068e-12       1.301541168550e-12       0.000000000000e+00       1.145366607875e-15       3.224704149929e-16       2.339531021817e-17 
 1516       8.467960213422e-11       1.768186566793e-12       1.336793849212e-12       0.000000000000e+00       1.142251000448e-15       3.196367475406e-16       2.384576399681e-17 
 1517       8.420249522136e-11       1.784941999742e-12       1.370364392342e-12       0.000000000000e+00       1.139145416277e-15       3.168403816423e-16       2.429104992405e-17 
 1518       8.372467569446e-11       1.801841200987e-12       1.402235696486e-12       0.000000000000e+00       1.136049805013e-15       3.140845413979e-16       2.473112460900e-17 
 1519       8.324627610303e-11       1.818876056102e-12       1.432394832737e-12       0.000000000000e+00       1.132964119922e-15       3.113716546093e-16       2.516595082178e-17 
 1520       8.276740637097e-11       1.836038840905e-12       1.460845795559e-12       0.000000000000e+00       1.129888330369e-15       3.087009063839e-16       2.559551645087e-17 
 1521       8.228817115716e-11       1.853321897713e-12       1.487596874570e-12       0.000000000000e+00       1.126822409452e-15       3.060706620262e-16       2.601981572798e-17 
 1522       8.180867566333e-11       1.870717526997e-12       1.512656430381e-12       0.000000000000e+00       1.123766329862e-15       3.034792775054e-16       2.643884294774e-17 
 1523       8.132902563492e-11       1.888217987316e-12       1.536032894727e-12       0.000000000000e+00       1.120720063886e-15       3.009250994395e-16       2.685259246783e-17 
 1524       8.084932736194e-11       1.905815495246e-12       1.557734770598e-12       0.000000000000e+00       1.117683583401e-15       2.984064650795e-16       2.726105870916e-17 
 1525       8.036968767992e-11       1.923502225310e-12       1.577770632374e-12       0.000000000000e+00       1.114656859879e-15       2.959217022939e-16       2.766423615600e-17 
 1526       7.989021397074e-11       1.941270309910e-12       1.596149125954e-12       0.000000000000e+00       1.111639864379e-15       2.934691295525e-16       2.806211935618e-17 
 1527       7.941101416352e-11       1.959111839254e-12       1.612878968888e-12       0.000000000000e+00       1.108632567555e-15       2.910470559112e-16       2.845470292120e-17 
 1528       7.893219673551e-11       1.977018861292e-12       1.627968950510e-12       0.000000000000e+00       1.105634939648e-15       2.886537809957e-16       2.884198152643e-17 
 1529       7.845387071301e-11       1.994983381642e-12       1.641427932069e-12       0.000000000000e+00       1.102646950486e-15       2.862875949861e-16       2.922394991123e-17 
 1530       7.797614567216e-11       2.012997363523e-12       1.653264846862e-12       0.000000000000e+00       1.099668569488e-15       2.839467786010e-16       2.960060287913e-17 
 1531       7.749913173992e-11       2.031052727684e-12       1.663488700363e-12       0.000000000000e+00       1.096699765658e-15       2.816296030818e-16       2.997193529798e-17 
 1532       7.702293959490e-11       2.049141352335e-12       1.672108570360e-12       0.000000000000e+00       1.093740507587e-15       2.793343301767e-16       3.033794210013e-17 
 1533       7.654768046826e-11       2.067255073078e-12       1.679133607079e-12       0.000000000000e+00       1.090790763449e-15       2.770592121254e-16       3.069861828253e-17 
 1534       7.607346614458e-11       2.085385682838e-12       1.684573033325e-12       0.000000000000e+00       1.087850501005e-15       2.748024916428e-16       3.105395890695e-17 
 1535       7.560040896277e-11       2.103524931791e-12       1.688436144606e-12       0.000000000000e+00       1.084919687598e-15       2.725624019038e-16       3.140395910010e-17 
 1536       7.512862181691e-11       2.121664527297e-12       1.690732309270e-12       0.000000000000e+00       1.081998290155e-15       2.703371665270e-16       3.174861405382e-17 
 1537       7.465821815719e-11       2.139796133830e-12       1.691470968632e-12       0.000000000000e+00       1.079086275183e-15       2.681249995594e-16       3.208791902518e-17 
 1538       7.418931199073e-11       2.157911372909e-12       1.690661637113e-12       0.000000000000e+00       1.076183608771e-15       2.659241054601e-16       3.242186933671e-17 
 1539       7.372201788252e-11       2.176001823027e-12       1.688313902364e-12       0.000000000000e+00       1.073290256588e-15       2.637326790853e-16       3.275046037650e-17 
 1540       7.325645095625e-11       2.194059019581e-12       1.684437425403e-12       0.000000000000e+00       1.070406183883e-15       2.615489056718e-16       3.307368759838e-17 
 1541       7.279272689525e-11       2.212074454805e-12       1.679041940743e-12       0.000000000000e+00       1.067531355482e-15       2.593709608216e-16       3.339154652208e-17 
 1542       7.233096194332e-11       2.230039577701e-12       1.672137256529e-12       0.000000000000e+00       1.064665735789e-15       2.571970104862e-16       3.370403273339e-17 
 1543       7.187127290566e-11       2.247945793966e-12       1.663733254665e-12       0.000000000000e+00       1.061809288786e-15       2.550252109505e-16       3.401114188430e-17 
 1544       7.141377714970e-11       2.265784465923e-12       1.653839890947e-12       0.000000000000e+00       1.058961978029e-15       2.528537088174e-16       3.431286969317e-17 
 1545       7.095859260604e-11       2.283546912457e-12       1.642467195196e-12       0.000000000000e+00       1.056123766651e-15       2.506806409920e-16       3.460921194488e-17 
 1546       7.050583776929e-11       2.301224408937e-12       1.629625271391e-12       0.000000000000e+00       1.053294617357e-15       2.485041346655e-16       3.490016449102e-17 
 1547       7.005563169898e-11       2.318808187155e-12       1.615324297796e-12       0.000000000000e+00       1.050474492428e-15       2.463223072999e-16       3.518572324998e-17 
 1548       6.960809402042e-11       2.336289435248e-12       1.599574527097e-12       0.000000000000e+00       1.047663353715e-15       2.441332666118e-16       3.546588420718e-17 
 1549       6.916334492561e-11       2.353659297638e-12       1.582386286531e-12       0.000000000000e+00       1.044861162642e-15       2.419351105571e-16       3.574064341518e-17 
 1550       6.872150517408e-11       2.370908874954e-12       1.563769978017e-12       0.000000000000e+00       1.042067880204e-15       2.397259273148e-16       3.600999699385e-17 
 1551       6.828269609383e-11       2.388029223966e-12       1.543736078293e-12       0.000000000000e+00       1.039283466966e-15       2.375037952714e-16       3.627394113054e-17 
 1552       6.784703958218e-11       2.405011357518e-12       1.522295139041e-12       0.000000000000e+00       1.036507883060e-15       2.352667830054e-16       3.653247208022e-17 
 1553       6.741465810664e-11       2.421846244453e-12       1.499457787023e-12       0.000000000000e+00       1.033741088190e-15       2.330129492710e-16       3.678558616566e-17 
 1554       6.698567470583e-11       2.438524809550e-12       1.475234724211e-12       0.000000000000e+00       1.030983041624e-15       2.307403429830e-16       3.703327977754e-17 
 1555       6.656021299033e-11       2.455037933449e-12       1.449636727921e-12       0.000000000000e+00       1.028233702199e-15       2.284470032004e-16       3.727554937466e-17 
 1556       6.613839714358e-11       2.471376452583e-12       1.422674650943e-12       0.000000000000e+00       1.025493028317e-15       2.261309591110e-16       3.751239148409e-17 
 1557       6.572035192276e-11       2.487531159111e-12       1.394359421672e-12       0.000000000000e+00       1.022760977944e-15       2.237902300156e-16       3.774380270129e-17 
 1558       6.530618880992e-11       2.503493622878e-12       1.364704101750e-12       0.000000000000e+00       1.020037511998e-15       2.214233562466e-16       3.796978215316e-17 
 1559       6.489596432134e-11       2.519258665892e-12       1.333730079844e-12       0.000000000000e+00       1.017322604540e-15       2.190309974082e-16       3.819033891207e-17 
 1560       6.448972130848e-11       2.534821910940e-12       1.301460936283e-12       0.000000000000e+00       1.014616232678e-15       2.166143491107e-16       3.840548465176e-17 
 1561       6.408750277242e-11       2.550178961641e-12       1.267920391063e-12       0.000000000000e+00       1.011918373182e-15       2.141746134084e-16       3.861523119105e-17 
 1562       6.368935186409e-11       2.565325402414e-12       1.233132304075e-12       0.000000000000e+00       1.009229002491e-15       2.117129988103e-16       3.881959049412e-17 
 1563       6.329531188440e-11       2.580256798446e-12       1.197120675344e-12       0.000000000000e+00       1.006548096708e-15       2.092307202902e-16       3.901857467081e-17 
 1564       6.290542628449e-11       2.594968695669e-12       1.159909645261e-12       0.000000000000e+00       1.003875631600e-15       2.067289992977e-16       3.921219597690e-17 
 1565       6.251973866592e-11       2.609456620728e-12       1.121523494813e-12       0.000000000000e+00       1.001211582596e-15       2.042090637678e-16       3.940046681436e-17 
 1566       6.213829278086e-11       2.623716080952e-12       1.081986645824e-12       0.000000000000e+00       9.985559247890e-16       2.016721481324e-16       3.958339973167e-17 
 1567       6.176113253229e-11       2.637742564326e-12       1.041323661178e-12       0.000000000000e+00       9.959086329345e-16       1.991194933301e-16       3.976100742404e-17 
 1568       6.138830197421e-11       2.651531539461e-12       9.995592450642e-13       0.000000000000e+00       9.932696814482e-16       1.965523468167e-16       3.993330273377e-17 
 1569       6.101984531183e-11       2.665078455569e-12       9.567182432002e-13       0.000000000000e+00       9.906390444073e-16       1.939719625761e-16       4.010029865044e-17 
 1570       6.065580690175e-11       2.678378742426e-12       9.128256430717e-13       0.000000000000e+00       9.880166955485e-16       1.913796011301e-16       4.026200831126e-17 
 1571       6.029623125221e-11       2.691427810353e-12       8.679065741639e-13       0.000000000000e+00       9.854026082682e-16       1.887765295497e-16       4.041844500132e-17 
 1572       5.994116302323e-11       2.704221050180e-12       8.219863081951e-13       0.000000000000e+00       9.827967556211e-16       1.861640214647e-16       4.056962215386e-17 
 1573       5.959064702686e-11       2.716753833218e-12       7.750902593502e-13       0.000000000000e+00       9.801991103202e-16       1.835433570748e-16       4.071555335058e-17 
 1574       5.924472822733e-11       2.729021511236e-12       7.272439845144e-13       0.000000000000e+00       9.776096447356e-16       1.809158231600e-16       4.085625232188e-17 
 1575       5.890345174128e-11       2.741019416423e-12       6.784731835062e-13       0.000000000000e+00       9.750283308941e-16       1.782827130906e-16       4.099173294717e-17 
 1576       5.856686283798e-11       2.752742861367e-12       6.288036993115e-13       0.000000000000e+00       9.724551404785e-16       1.756453268382e-16       4.112200925514e-17 
 1577       5.823500693945e-11       2.764187139022e-12       5.782615183164e-13       0.000000000000e+00       9.698900448266e-16       1.730049709859e-16       4.124709542401e-17 
 1578       5.790792962076e-11       2.775347522680e-12       5.268727705412e-13       0.000000000000e+00       9.673330149312e-16       1.703629587389e-16       4.136700578188e-17 
 1579       5.758567661016e-11       2.786219265943e-12       4.746637298736e-13       0.000000000000e+00       9.647840214386e-16       1.677206099350e-16       4.148175480694e-17 
 1580       5.726829378928e-11       2.796797602691e-12       4.216608143024e-13       0.000000000000e+00       9.622430346486e-16       1.650792510546e-16       4.159135712776e-17 
 1581       5.695582719336e-11       2.807077747059e-12       3.678905861505e-13       0.000000000000e+00       9.597100245135e-16       1.624402152319e-16       4.169582752361e-17 
 1582       5.664832301146e-11       2.817054893402e-12       3.133797523090e-13       0.000000000000e+00       9.571849606374e-16       1.598048422649e-16       4.179518092470e-17 
 1583       5.634582758658e-11       2.826724216271e-12       2.581551644701e-13       0.000000000000e+00       9.546678122756e-16       1.571744786260e-16       4.188943241248e-17 
 1584       5.604838741597e-11       2.836080870379e-12       2.022438193611e-13       0.000000000000e+00       9.521585483341e-16       1.545504774724e-16       4.197859721989e-17 
 1585       5.575604915123e-11       2.845119990578e-12       1.456728589774e-13       0.000000000000e+00       9.496571373685e-16       1.519341986567e-16       4.206269073167e-17 
 1586       5.546885959857e-11       2.853836691825e-12       8.846957081605e-14       0.000000000000e+00       9.471635475837e-16       1.493270087373e-16       4.214172848465e-17 
 1587       5.518686571899e-11       2.862226069157e-12       3.066138810965e-14       0.000000000000e+00       9.446777468331e-16       1.467302809887e-16       4.221572616797e-17 
 1588       5.491011462847e-11       2.870283197659e-12      -2.772410994069e-14       0.000000000000e+00       9.421997026178e-16       1.441453954123e-16       4.228469962342e-17 
 1589       5.463865359817e-11       2.878003132438e-12      -8.665919793166e-14       0.000000000000e+00       9.397293820862e-16       1.415737387466e-16       4.234866484568e-17 
 1590       5.437253005466e-11       2.885380908592e-12      -1.461160040243e-13       0.000000000000e+00       9.372667520330e-16       1.390167044779e-16       4.240763798265e-17 
 1591       5.411179158008e-11       2.892411541181e-12      -2.060665097105e-13       0.000000000000e+00       9.348117788988e-16       1.364756928505e-16       4.246163533565e-17 
 1592       5.385648591234e-11       2.899090025201e-12      -2.664825495795e-13       0.000000000000e+00       9.323644287692e-16       1.339521108773e-16       4.251067335976e-17 
 1593       5.360666094536e-11       2.905411335550e-12      -3.273358110847e-13       0.000000000000e+00       9.299246673742e-16       1.314473723504e-16       4.255476866409e-17 
 1594       5.336236472922e-11       2.911370427006e-12      -3.885978343098e-13       0.000000000000e+00       9.274924600878e-16       1.289628978514e-16       4.259393801204e-17 
 1595       5.312364547039e-11       2.916962234192e-12      -4.502400117355e-13       0.000000000000e+00       9.250677719267e-16       1.265001147619e-16       4.262819832160e-17 
 1596       5.289055153192e-11       2.922181671550e-12      -5.122335880061e-13       0.000000000000e+00       9.226505675502e-16       1.240604572738e-16       4.265756666561e-17 
 1597       5.266311823088e-11       2.927024644221e-12      -5.745505484110e-13       0.000000000000e+00       9.202408140398e-16       1.216451534594e-16       4.268206256609e-17 
 1598       5.244132809809e-11       2.931491090870e-12      -6.371662937011e-13       0.000000000000e+00       9.178384892678e-16       1.192545843243e-16       4.270171489960e-17 
 1599       5.222515025477e-11       2.935581968677e-12      -7.000569893095e-13       0.000000000000e+00       9.154435736038e-16       1.168889189039e-16       4.271655505567e-17 
 1600       5.201455358181e-11       2.939298244977e-12      -7.631986786693e-13       0.000000000000e+00       9.130560471410e-16       1.145483266716e-16       4.272661464895e-17 
 1601       5.180950671936e-11       2.942640897276e-12      -8.265672830217e-13       0.000000000000e+00       9.106758896956e-16       1.122329775395e-16       4.273192551950e-17 
 1602       5.160997806641e-11       2.945610913271e-12      -8.901386012239e-13       0.000000000000e+00       9.083030808059e-16       1.099430418586e-16       4.273251973326e-17 
 1603       5.141593578035e-11       2.948209290871e-12      -9.538883095580e-13       0.000000000000e+00       9.059375997321e-16       1.076786904192e-16       4.272842958242e-17 
 1604       5.122734777656e-11       2.950437038210e-12      -1.017791961539e-12       0.000000000000e+00       9.035794254557e-16       1.054400944520e-16       4.271968758577e-17 
 1605       5.104418172801e-11       2.952295173672e-12      -1.081824987723e-12       0.000000000000e+00       9.012285366787e-16       1.032274256278e-16       4.270632648911e-17 
 1606       5.086640506480e-11       2.953784725907e-12      -1.145962695517e-12       0.000000000000e+00       8.988849118235e-16       1.010408560581e-16       4.268837926566e-17 
 1607       5.069398497375e-11       2.954906733847e-12      -1.210180268983e-12       0.000000000000e+00       8.965485290320e-16       9.888055829616e-17       4.266587911640e-17 
 1608       5.052688839798e-11       2.955662246729e-12      -1.274452768652e-12       0.000000000000e+00       8.942193661651e-16       9.674670533659e-17       4.263885947051e-17 
 1609       5.036508203652e-11       2.956052324111e-12      -1.338755131328e-12       0.000000000000e+00       8.918974008023e-16       9.463947061642e-17       4.260735398571e-17 
