# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2183       1.975649013181e-11       7.465353594166e-13      -4.059744304356e-13       5.136608951812e-15       2.379390532330e-16       3.776113012219e-17       6.392487424350e-18 
 2184       1.967890781765e-11       7.482408278891e-13      -4.078384961931e-13       5.129562499761e-15       2.374470777778e-16       3.736229952311e-17       6.416196024010e-18 
 2185       1.960187812466e-11       7.499248242880e-13      -4.098940855886e-13       5.122523950761e-15       2.369562653595e-16       3.696553222809e-17       6.440168765208e-18 
 2186       1.952540608555e-11       7.515865792975e-13      -4.121379043471e-13       5.115493520923e-15       2.364666133669e-16       3.657085514710e-17       6.464395810541e-18 
 2187       1.944949674646e-11       7.532253209602e-13      -4.145666447096e-13       5.108471426998e-15       2.359781191648e-16       3.617829526915e-17       6.488867284797e-18 
 2188       1.937415516696e-11       7.548402746737e-13      -4.171769854163e-13       5.101457886378e-15       2.354907800939e-16       3.578787966241e-17       6.513573274913e-18 
 2189       1.929938642011e-11       7.564306631880e-13      -4.199655916914e-13       5.094453117094e-15       2.350045934706e-16       3.539963547424e-17       6.538503829930e-18 
 2190       1.922519559243e-11       7.579957066025e-13      -4.229291152266e-13       5.087457337820e-15       2.345195565874e-16       3.501358993135e-17       6.563648960949e-18 
 2191       1.915158778392e-11       7.595346223626e-13      -4.260641941657e-13       5.080470767871e-15       2.340356667121e-16       3.462977033982e-17       6.588998641088e-18 
 2192       1.907856810810e-11       7.610466252574e-13      -4.293674530879e-13       5.073493627205e-15       2.335529210885e-16       3.424820408519e-17       6.614542805439e-18 
 2193       1.900614169198e-11       7.625309274165e-13      -4.328355029925e-13       5.066526136423e-15       2.330713169362e-16       3.386891863258e-17       6.640271351022e-18 
 2194       1.893431367613e-11       7.639867383069e-13      -4.364649412827e-13       5.059568516771e-15       2.325908514502e-16       3.349194152672e-17       6.666174136741e-18 
 2195       1.886308921463e-11       7.654132647300e-13      -4.402523517495e-13       5.052620990138e-15       2.321115218013e-16       3.311730039208e-17       6.692240983342e-18 
 2196       1.879247347513e-11       7.668097108191e-13      -4.441943045561e-13       5.045683779060e-15       2.316333251358e-16       3.274502293291e-17       6.718461673370e-18 
 2197       1.872247163885e-11       7.681752780359e-13      -4.482873562216e-13       5.038757106718e-15       2.311562585756e-16       3.237513693337e-17       6.744825951120e-18 
 2198       1.865308890058e-11       7.695091651680e-13      -4.525280496051e-13       5.031841196939e-15       2.306803192180e-16       3.200767025755e-17       6.771323522600e-18 
 2199       1.858433046871e-11       7.708105683255e-13      -4.569129138901e-13       5.024936274199e-15       2.302055041360e-16       3.164265084962e-17       6.797944055482e-18 
 2200       1.851620156524e-11       7.720786809387e-13      -4.614384645679e-13       5.018042563620e-15       2.297318103779e-16       3.128010673386e-17       6.824677179058e-18 
 2201       1.844870742579e-11       7.733126937542e-13      -4.661012034223e-13       5.011160290974e-15       2.292592349675e-16       3.092006601476e-17       6.851512484202e-18 
 2202       1.838185329962e-11       7.745117948329e-13      -4.708976185132e-13       5.004289682682e-15       2.287877749038e-16       3.056255687712e-17       6.878439523319e-18 
 2203       1.831564444961e-11       7.756751695466e-13      -4.758241841609e-13       4.997430965813e-15       2.283174271614e-16       3.020760758611e-17       6.905447810304e-18 
 2204       1.825008615233e-11       7.768020005748e-13      -4.808773609299e-13       4.990584368089e-15       2.278481886901e-16       2.985524648734e-17       6.932526820501e-18 
 2205       1.818518369802e-11       7.778914679023e-13      -4.860535956133e-13       4.983750117883e-15       2.273800564148e-16       2.950550200698e-17       6.959665990653e-18 
 2206       1.812094239060e-11       7.789427488160e-13      -4.913493212164e-13       4.976928444217e-15       2.269130272360e-16       2.915840265182e-17       6.986854718864e-18 
 2207       1.805736754769e-11       7.799550179017e-13      -4.967609569411e-13       4.970119576770e-15       2.264470980292e-16       2.881397700936e-17       7.014082364552e-18 
 2208       1.799446450063e-11       7.809274470416e-13      -5.022849081698e-13       4.963323745869e-15       2.259822656451e-16       2.847225374786e-17       7.041338248405e-18 
 2209       1.793223859448e-11       7.818592054110e-13      -5.079175664494e-13       4.956541182498e-15       2.255185269094e-16       2.813326161649e-17       7.068611652340e-18 
 2210       1.787069518804e-11       7.827494594756e-13      -5.136553094756e-13       4.949772118296e-15       2.250558786233e-16       2.779702944534e-17       7.095891819454e-18 
 2211       1.780983965387e-11       7.835973729882e-13      -5.194945010765e-13       4.943016785555e-15       2.245943175626e-16       2.746358614555e-17       7.123167953985e-18 
 2212       1.774967737830e-11       7.844021069862e-13      -5.254314911971e-13       4.936275417223e-15       2.241338404785e-16       2.713296070936e-17       7.150429221267e-18 
 2213       1.769021376143e-11       7.851628197882e-13      -5.314626158829e-13       4.929548246905e-15       2.236744440971e-16       2.680518221023e-17       7.177664747683e-18 
 2214       1.763145421716e-11       7.858786669915e-13      -5.375841972644e-13       4.922835508864e-15       2.232161251193e-16       2.648027980287e-17       7.204863620627e-18 
 2215       1.757340417320e-11       7.865488014688e-13      -5.437925435409e-13       4.916137438019e-15       2.227588802211e-16       2.615828272340e-17       7.232014888452e-18 
 2216       1.751606907107e-11       7.871723733653e-13      -5.500839489644e-13       4.909454269949e-15       2.223027060534e-16       2.583922028933e-17       7.259107560435e-18 
 2217       1.745945436612e-11       7.877485300959e-13      -5.564546938241e-13       4.902786240889e-15       2.218475992420e-16       2.552312189974e-17       7.286130606727e-18 
 2218       1.740356552758e-11       7.882764163421e-13      -5.629010444298e-13       4.896133587737e-15       2.213935563875e-16       2.521001703529e-17       7.313072958312e-18 
 2219       1.734840803849e-11       7.887551740492e-13      -5.694192530966e-13       4.889496548049e-15       2.209405740651e-16       2.489993525835e-17       7.339923506960e-18 
 2220       1.729398739580e-11       7.891839424232e-13      -5.760055581286e-13       4.882875360044e-15       2.204886488251e-16       2.459290621306e-17       7.366671105187e-18 
 2221       1.724030751103e-11       7.895620069061e-13      -5.826562678993e-13       4.876270228331e-15       2.200377773982e-16       2.428895475325e-17       7.393297699992e-18 
 2222       1.718736590084e-11       7.898892471818e-13      -5.893680137320e-13       4.869681220852e-15       2.195879573157e-16       2.398808629096e-17       7.419757684689e-18 
 2223       1.713515846480e-11       7.901656921174e-13      -5.961374986544e-13       4.863108371263e-15       2.191391862934e-16       2.369030135151e-17       7.445998410889e-18 
 2224       1.708368108177e-11       7.903913710537e-13      -6.029614134398e-13       4.856551713143e-15       2.186914620261e-16       2.339560043688e-17       7.471967042143e-18 
 2225       1.703292960992e-11       7.905663138059e-13      -6.098364365933e-13       4.850011279991e-15       2.182447821878e-16       2.310398402563e-17       7.497610553735e-18 
 2226       1.698289988665e-11       7.906905506641e-13      -6.167592343376e-13       4.843487105228e-15       2.177991444317e-16       2.281545257289e-17       7.522875732473e-18 
 2227       1.693358772862e-11       7.907641123945e-13      -6.237264605993e-13       4.836979222196e-15       2.173545463896e-16       2.253000651035e-17       7.547709176470e-18 
 2228       1.688498893166e-11       7.907870302394e-13      -6.307347569950e-13       4.830487664158e-15       2.169109856726e-16       2.224764624615e-17       7.572057294946e-18 
 2229       1.683709927081e-11       7.907593359183e-13      -6.377807528172e-13       4.824012464297e-15       2.164684598706e-16       2.196837216492e-17       7.595866308003e-18 
 2230       1.678991450026e-11       7.906810616284e-13      -6.448610650204e-13       4.817553655719e-15       2.160269665525e-16       2.169218462771e-17       7.619082246426e-18 
 2231       1.674343035331e-11       7.905522400453e-13      -6.519722982077e-13       4.811111271448e-15       2.155865032658e-16       2.141908397195e-17       7.641650951464e-18 
 2232       1.669764254238e-11       7.903729043238e-13      -6.591110446160e-13       4.804685344429e-15       2.151470675372e-16       2.114907051141e-17       7.663518074626e-18 
 2233       1.665254675897e-11       7.901430880982e-13      -6.662738841030e-13       4.798275907529e-15       2.147086568721e-16       2.088214453620e-17       7.684629077462e-18 
 2234       1.660813867361e-11       7.898628254835e-13      -6.734573841324e-13       4.791882993533e-15       2.142712687547e-16       2.061830631269e-17       7.704929231362e-18 
 2235       1.656441393589e-11       7.895321510757e-13      -6.806580997609e-13       4.785506635145e-15       2.138349006478e-16       2.035755608349e-17       7.724363617335e-18 
 2236       1.652136817437e-11       7.891510999525e-13      -6.878725736236e-13       4.779146864990e-15       2.133995499932e-16       2.009989406742e-17       7.742877125806e-18 
 2237       1.647899699661e-11       7.887197076741e-13      -6.950973359203e-13       4.772803715614e-15       2.129652142112e-16       1.984532045947e-17       7.760414456401e-18 
 2238       1.643729598909e-11       7.882380102839e-13      -7.023289044017e-13       4.766477219478e-15       2.125318907009e-16       1.959383543076e-17       7.776920117739e-18 
 2239       1.639626071724e-11       7.877060443089e-13      -7.095637843555e-13       4.760167408965e-15       2.120995768399e-16       1.934543912851e-17       7.792338427218e-18 
 2240       1.635588672539e-11       7.871238467607e-13      -7.167984685921e-13       4.753874316377e-15       2.116682699847e-16       1.910013167599e-17       7.806613510806e-18 
 2241       1.631616953671e-11       7.864914551358e-13      -7.240294374313e-13       4.747597973934e-15       2.112379674700e-16       1.885791317250e-17       7.819689302830e-18 
 2242       1.627710465326e-11       7.858089074168e-13      -7.312531586878e-13       4.741338413773e-15       2.108086666094e-16       1.861878369334e-17       7.831509545767e-18 
 2243       1.623868755590e-11       7.850762420725e-13      -7.384660876578e-13       4.735095667952e-15       2.103803646948e-16       1.838274328974e-17       7.842017790027e-18 
 2244       1.620091370428e-11       7.842934980590e-13      -7.456646671047e-13       4.728869768445e-15       2.099530589968e-16       1.814979198885e-17       7.851157393752e-18 
 2245       1.616377853682e-11       7.834607148201e-13      -7.528453272454e-13       4.722660747146e-15       2.095267467642e-16       1.791992979372e-17       7.858871522594e-18 
 2246       1.612727747071e-11       7.825779322881e-13      -7.600044857362e-13       4.716468635864e-15       2.091014252245e-16       1.769315668321e-17       7.865103149513e-18 
 2247       1.609140590184e-11       7.816451908846e-13      -7.671385476593e-13       4.710293466328e-15       2.086770915834e-16       1.746947261201e-17       7.869795054563e-18 
 2248       1.605615920478e-11       7.806625315207e-13      -7.742439055083e-13       4.704135270184e-15       2.082537430253e-16       1.724887751057e-17       7.872889824680e-18 
 2249       1.602153273280e-11       7.796299955981e-13      -7.813169391748e-13       4.697994078994e-15       2.078313767125e-16       1.703137128508e-17       7.874329853472e-18 
 2250       1.598752181779e-11       7.785476250099e-13      -7.883540159341e-13       4.691869924238e-15       2.074099897860e-16       1.681695381742e-17       7.874057341010e-18 
 2251       1.595412177026e-11       7.774154621408e-13      -7.953514904316e-13       4.685762837313e-15       2.069895793650e-16       1.660562496513e-17       7.872014293614e-18 
 2252       1.592132787932e-11       7.762335498679e-13      -8.023057046688e-13       4.679672849532e-15       2.065701425468e-16       1.639738456139e-17       7.868142523645e-18 
 2253       1.588913541264e-11       7.750019315617e-13      -8.092129879892e-13       4.673599992126e-15       2.061516764071e-16       1.619223241496e-17       7.862383649292e-18 
 2254       1.585753961643e-11       7.737206510863e-13      -8.160696570647e-13       4.667544296239e-15       2.057341779998e-16       1.599016831013e-17       7.854679094362e-18 
 2255       1.582653571541e-11       7.723897528007e-13      -8.228720158813e-13       4.661505792936e-15       2.053176443569e-16       1.579119200676e-17       7.844970088070e-18 
 2256       1.579611891279e-11       7.710092815585e-13      -8.296163557257e-13       4.655484513193e-15       2.049020724886e-16       1.559530324012e-17       7.833197664827e-18 
 2257       1.576628439026e-11       7.695792827098e-13      -8.362989551710e-13       4.649480487906e-15       2.044874593832e-16       1.540250172100e-17       7.819302664030e-18 
 2258       1.573702730792e-11       7.680998021006e-13      -8.429160800627e-13       4.643493747883e-15       2.040738020071e-16       1.521278713552e-17       7.803225729849e-18 
 2259       1.570834280430e-11       7.665708860745e-13      -8.494639835053e-13       4.637524323850e-15       2.036610973048e-16       1.502615914524e-17       7.784907311022e-18 
 2260       1.568022531750e-11       7.649926813468e-13      -8.559392666266e-13       4.631572222490e-15       2.032493423779e-16       1.484261714054e-17       7.764306023621e-18 
 2261       1.565266654385e-11       7.633657353344e-13      -8.623399634551e-13       4.625637354401e-15       2.028385350240e-16       1.466215949945e-17       7.741453869813e-18 
 2262       1.562565746598e-11       7.616906977729e-13      -8.686644630429e-13       4.619719605671e-15       2.024286732015e-16       1.448478432402e-17       7.716401376382e-18 
 2263       1.559918903040e-11       7.599682210221e-13      -8.749111493194e-13       4.613818861793e-15       2.020197548503e-16       1.431048968624e-17       7.689199264451e-18 
 2264       1.557325214744e-11       7.581989600694e-13      -8.810784010861e-13       4.607935007666e-15       2.016117778923e-16       1.413927362807e-17       7.659898449695e-18 
 2265       1.554783769121e-11       7.563835725325e-13      -8.871645920111e-13       4.602067927591e-15       2.012047402309e-16       1.397113416137e-17       7.628550042564e-18 
 2266       1.552293649958e-11       7.545227186626e-13      -8.931680906237e-13       4.596217505272e-15       2.007986397512e-16       1.380606926784e-17       7.595205348507e-18 
 2267       1.549853937411e-11       7.526170613473e-13      -8.990872603088e-13       4.590383623816e-15       2.003934743201e-16       1.364407689901e-17       7.559915868186e-18 
 2268       1.547463708002e-11       7.506672661135e-13      -9.049204593015e-13       4.584566165731e-15       1.999892417860e-16       1.348515497617e-17       7.522733297701e-18 
 2269       1.545122034617e-11       7.486740011308e-13      -9.106660406821e-13       4.578765012924e-15       1.995859399789e-16       1.332930139034e-17       7.483709528810e-18 
 2270       1.542827986498e-11       7.466379372143e-13      -9.163223523698e-13       4.572980046705e-15       1.991835667103e-16       1.317651400226e-17       7.442896649147e-18 
 2271       1.540580629242e-11       7.445597478273e-13      -9.218877371181e-13       4.567211147780e-15       1.987821197735e-16       1.302679064227e-17       7.400346942445e-18 
 2272       1.538379024795e-11       7.424401090849e-13      -9.273605325088e-13       4.561458196255e-15       1.983815969432e-16       1.288012911036e-17       7.356112888754e-18 
 2273       1.536222231447e-11       7.402796997566e-13      -9.327390709469e-13       4.555721071635e-15       1.979819959755e-16       1.273652717604e-17       7.310247164664e-18 
 2274       1.534109303833e-11       7.380792012695e-13      -9.380216796549e-13       4.549999652818e-15       1.975833146081e-16       1.259598257837e-17       7.262802643523e-18 
 2275       1.532039292922e-11       7.358392977113e-13      -9.432066806678e-13       4.544293818102e-15       1.971855505601e-16       1.245849302589e-17       7.213832395659e-18 
 2276       1.530011246017e-11       7.335606758333e-13      -9.482923908270e-13       4.538603445179e-15       1.967887015321e-16       1.232405619655e-17       7.163389688600e-18 
 2277       1.528024206750e-11       7.312440250531e-13      -9.532771217755e-13       4.532928411134e-15       1.963927652059e-16       1.219266973773e-17       7.111527987295e-18 
 2278       1.526077215076e-11       7.288900374584e-13      -9.581591799519e-13       4.527268592449e-15       1.959977392450e-16       1.206433126613e-17       7.058300954330e-18 
 2279       1.524169307274e-11       7.264994078091e-13      -9.629368665854e-13       4.521623864998e-15       1.956036212939e-16       1.193903836778e-17       7.003762450158e-18 
 2280       1.522299515936e-11       7.240728335410e-13      -9.676084776903e-13       4.515994104046e-15       1.952104089787e-16       1.181678859797e-17       6.947966533309e-18 
 2281       1.520466869968e-11       7.216110147685e-13      -9.721723040603e-13       4.510379184250e-15       1.948180999067e-16       1.169757948123e-17       6.890967460616e-18 
 2282       1.518670394583e-11       7.191146542876e-13      -9.766266312633e-13       4.504778979661e-15       1.944266916665e-16       1.158140851125e-17       6.832819687436e-18 
 2283       1.516909111299e-11       7.165844575791e-13      -9.809697396359e-13       4.499193363717e-15       1.940361818279e-16       1.146827315089e-17       6.773577867866e-18 
 2284       1.515182037933e-11       7.140211328114e-13      -9.851999042779e-13       4.493622209246e-15       1.936465679418e-16       1.135817083210e-17       6.713296854968e-18 
 2285       1.513488188599e-11       7.114253908437e-13      -9.893153950470e-13       4.488065388466e-15       1.932578475407e-16       1.125109895586e-17       6.652031700986e-18 
 2286       1.511826573699e-11       7.087979452290e-13      -9.933144765530e-13       4.482522772981e-15       1.928700181378e-16       1.114705489222e-17       6.589837657571e-18 
 2287       1.510196199927e-11       7.061395122168e-13      -9.971954081531e-13       4.476994233785e-15       1.924830772279e-16       1.104603598016e-17       6.526770175994e-18 
 2288       1.508596070256e-11       7.034508107568e-13      -1.000956443946e-12       4.471479641255e-15       1.920970222865e-16       1.094803952761e-17       6.462884907374e-18 
 2289       1.507025183941e-11       7.007325625010e-13      -1.004595832765e-12       4.465978865157e-15       1.917118507706e-16       1.085306281139e-17       6.398237702894e-18 
 2290       1.505482536509e-11       6.979854918076e-13      -1.008111818176e-12       4.460491774640e-15       1.913275601179e-16       1.076110307717e-17       6.332884614022e-18 
 2291       1.503967119760e-11       6.952103257435e-13      -1.011502638470e-12       4.455018238238e-15       1.909441477473e-16       1.067215753941e-17       6.266881892734e-18 
 2292       1.502477921760e-11       6.924077940872e-13      -1.014766526656e-12       4.449558123869e-15       1.905616110590e-16       1.058622338136e-17       6.200285991729e-18 
 2293       1.501013926837e-11       6.895786293324e-13      -1.017901710459e-12       4.444111298832e-15       1.901799474337e-16       1.050329775497e-17       6.133153564655e-18 
 2294       1.499574115577e-11       6.867235666906e-13      -1.020906412312e-12       4.438677629811e-15       1.897991542335e-16       1.042337778087e-17       6.065541466327e-18 
 2295       1.498157464820e-11       6.838433440939e-13      -1.023778849351e-12       4.433256982868e-15       1.894192288011e-16       1.034646054836e-17       5.997506752948e-18 
 2296       1.496762947657e-11       6.809387021987e-13      -1.026517233411e-12       4.427849223447e-15       1.890401684605e-16       1.027254311528e-17       5.929106682327e-18 
 2297       1.495389533424e-11       6.780103843880e-13      -1.029119771020e-12       4.422454216372e-15       1.886619705162e-16       1.020162250808e-17       5.860398714104e-18 
 2298       1.494036187698e-11       6.750591367749e-13      -1.031584663391e-12       4.417071825847e-15       1.882846322539e-16       1.013369572169e-17       5.791440509964e-18 
 2299       1.492701911948e-11       6.720857181000e-13      -1.033910495900e-12       4.411701910523e-15       1.879081510967e-16       1.006875707276e-17       5.722287549250e-18 
 2300       1.491385862764e-11       6.690909294863e-13      -1.036097409228e-12       4.406344308673e-15       1.875325250765e-16       1.000679024097e-17       5.652985958727e-18 
 2301       1.490087233376e-11       6.660755848802e-13      -1.038145935664e-12       4.400998852925e-15       1.871577523655e-16       9.947776176942e-18       5.583579637596e-18 
 2302       1.488805214071e-11       6.630405011766e-13      -1.040056610306e-12       4.395665375178e-15       1.867838311203e-16       9.891695744292e-18       5.514112638121e-18 
 2303       1.487538992185e-11       6.599864982228e-13      -1.041829971067e-12       4.390343706605e-15       1.864107594812e-16       9.838529719544e-18       5.444629165802e-18 
 2304       1.486287752103e-11       6.569143988213e-13      -1.043466558673e-12       4.385033677648e-15       1.860385355727e-16       9.788258792012e-18       5.375173579537e-18 
 2305       1.485050675253e-11       6.538250287334e-13      -1.044966916674e-12       4.379735118021e-15       1.856671575033e-16       9.740863563703e-18       5.305790391790e-18 
 2306       1.483826940104e-11       6.507192166821e-13      -1.046331591439e-12       4.374447856707e-15       1.852966233652e-16       9.696324549214e-18       5.236524268759e-18 
 2307       1.482615722165e-11       6.475977943554e-13      -1.047561132166e-12       4.369171721958e-15       1.849269312349e-16       9.654622175630e-18       5.167420030537e-18 
 2308       1.481416193977e-11       6.444615964100e-13      -1.048656090882e-12       4.363906541294e-15       1.845580791726e-16       9.615736782425e-18       5.098522651287e-18 
 2309       1.480227525114e-11       6.413114604739e-13      -1.049617022448e-12       4.358652141502e-15       1.841900652224e-16       9.579648621354e-18       5.029877259397e-18 
 2310       1.479048882179e-11       6.381482271498e-13      -1.050444484562e-12       4.353408348634e-15       1.838228874125e-16       9.546337856355e-18       4.961529137656e-18 
 2311       1.477879428796e-11       6.349727400189e-13      -1.051139037760e-12       4.348174988010e-15       1.834565437546e-16       9.515784563446e-18       4.893523723417e-18 
 2312       1.476718325615e-11       6.317858456433e-13      -1.051701245424e-12       4.342951884211e-15       1.830910322445e-16       9.487968730624e-18       4.825906608762e-18 
 2313       1.475564730302e-11       6.285883935697e-13      -1.052131673782e-12       4.337738861083e-15       1.827263508617e-16       9.462870257761e-18       4.758723540667e-18 
 2314       1.474417797538e-11       6.253812363328e-13      -1.052430891913e-12       4.332535741737e-15       1.823624975697e-16       9.440468956501e-18       4.692020421174e-18 
 2315       1.473276679018e-11       6.221652294581e-13      -1.052599471747e-12       4.327342348542e-15       1.819994703153e-16       9.420744550162e-18       4.625843307552e-18 
 2316       1.472140523442e-11       6.189412314654e-13      -1.052637988075e-12       4.322158503131e-15       1.816372670296e-16       9.403676673629e-18       4.560238412466e-18 
 2317       1.471008476519e-11       6.157101038722e-13      -1.052547018546e-12       4.316984026395e-15       1.812758856271e-16       9.389244873257e-18       4.495252104140e-18 
 2318       1.469879680957e-11       6.124727111964e-13      -1.052327143674e-12       4.311818738487e-15       1.809153240060e-16       9.377428606765e-18       4.430930906529e-18 
 2319       1.468753276466e-11       6.092299209602e-13      -1.051978946840e-12       4.306662458815e-15       1.805555800484e-16       9.368207243133e-18       4.367321499479e-18 
 2320       1.467628399749e-11       6.059826036928e-13      -1.051503014296e-12       4.301515006048e-15       1.801966516198e-16       9.361560062506e-18       4.304470718898e-18 
 2321       1.466504184501e-11       6.027316329339e-13      -1.050899935167e-12       4.296376198110e-15       1.798385365695e-16       9.357466256084e-18       4.242425556920e-18 
 2322       1.465379761410e-11       5.994778852372e-13      -1.050170301457e-12       4.291245852180e-15       1.794812327303e-16       9.355904926026e-18       4.181233162071e-18 
 2323       1.464254258144e-11       5.962222401728e-13      -1.049314708051e-12       4.286123784694e-15       1.791247379189e-16       9.356855085345e-18       4.120940839437e-18 
 2324       1.463126799358e-11       5.929655803315e-13      -1.048333752716e-12       4.281009811342e-15       1.787690499352e-16       9.360295657807e-18       4.061596050830e-18 
 2325       1.461996506686e-11       5.897087913273e-13      -1.047228036111e-12       4.275903747065e-15       1.784141665628e-16       9.366205477828e-18       4.003246414952e-18 
 2326       1.460862498735e-11       5.864527618007e-13      -1.045998161781e-12       4.270805406059e-15       1.780600855689e-16       9.374563290372e-18       3.945939707563e-18 
 2327       1.459723891088e-11       5.831983834225e-13      -1.044644736171e-12       4.265714601771e-15       1.777068047041e-16       9.385347750850e-18       3.889723861648e-18 
 2328       1.458579796295e-11       5.799465508964e-13      -1.043168368618e-12       4.260631146899e-15       1.773543217026e-16       9.398537425016e-18       3.834646967584e-18 
 2329       1.457429323875e-11       5.766981619624e-13      -1.041569671366e-12       4.255554853389e-15       1.770026342819e-16       9.414110788867e-18       3.780757273301e-18 
 2330       1.456271580308e-11       5.734541174004e-13      -1.039849259560e-12       4.250485532437e-15       1.766517401432e-16       9.432046228540e-18       3.728103184454e-18 
 2331       1.455105669034e-11       5.702153210329e-13      -1.038007751254e-12       4.245422994490e-15       1.763016369709e-16       9.452322040209e-18       3.676733264590e-18 
 2332       1.453930690451e-11       5.669826797287e-13      -1.036045767415e-12       4.240367049239e-15       1.759523224330e-16       9.474916429984e-18       3.626696235307e-18 
 2333       1.452745741908e-11       5.637571034060e-13      -1.033963931923e-12       4.235317505621e-15       1.756037941806e-16       9.499807513808e-18       3.578040976427e-18 
 2334       1.451549917706e-11       5.605395050352e-13      -1.031762871577e-12       4.230274171822e-15       1.752560498484e-16       9.526973317356e-18       3.530816526161e-18 
 2335       1.450342309091e-11       5.573308006431e-13      -1.029443216099e-12       4.225236855270e-15       1.749090870543e-16       9.556391775933e-18       3.485072081274e-18 
 2336       1.449122004254e-11       5.541319093150e-13      -1.027005598134e-12       4.220205362639e-15       1.745629033998e-16       9.588040734370e-18       3.440856997251e-18 
 2337       1.447888088327e-11       5.509437531991e-13      -1.024450653257e-12       4.215179499843e-15       1.742174964692e-16       9.621897946924e-18       3.398220788465e-18 
 2338       1.446639743419e-11       5.477671902905e-13      -1.021779229943e-12       4.210159082405e-15       1.738728639666e-16       9.657940283381e-18       3.357191048083e-18 
 2339       1.445376549438e-11       5.446028123215e-13      -1.018993020907e-12       4.205143966613e-15       1.735290041246e-16       9.696141342142e-18       3.317707056352e-18 
 2340       1.444098185145e-11       5.414511456123e-13      -1.016093935726e-12       4.200134018557e-15       1.731859152975e-16       9.736473821987e-18       3.279685756887e-18 
 2341       1.442804328289e-11       5.383127181766e-13      -1.013083891235e-12       4.195129103778e-15       1.728435958259e-16       9.778910314391e-18       3.243043798864e-18 
 2342       1.441494655600e-11       5.351880597229e-13      -1.009964811537e-12       4.190129087268e-15       1.725020440362e-16       9.823423303405e-18       3.207697536698e-18 
 2343       1.440168842791e-11       5.320777016564e-13      -1.006738628011e-12       4.185133833473e-15       1.721612582409e-16       9.869985165536e-18       3.173563029723e-18 
 2344       1.438826564557e-11       5.289821770809e-13      -1.003407279318e-12       4.180143206288e-15       1.718212367382e-16       9.918568169630e-18       3.140556041879e-18 
 2345       1.437467494571e-11       5.259020208005e-13      -9.999727114112e-13       4.175157069059e-15       1.714819778126e-16       9.969144476747e-18       3.108592041390e-18 
 2346       1.436091305487e-11       5.228377693212e-13      -9.964368775424e-13       4.170175284581e-15       1.711434797343e-16       1.002168614005e-17       3.077586200448e-18 
 2347       1.434697668934e-11       5.197899608528e-13      -9.928017382713e-13       4.165197715099e-15       1.708057407592e-16       1.007616510467e-17       3.047453394893e-18 
 2348       1.433286255521e-11       5.167591353108e-13      -9.890692614731e-13       4.160224222306e-15       1.704687591296e-16       1.013255320760e-17       3.018108203894e-18 
 2349       1.431856734832e-11       5.137458343178e-13      -9.852414223459e-13       4.155254667342e-15       1.701325330732e-16       1.019082217759e-17       2.989464909635e-18 
 2350       1.430408775424e-11       5.107506012057e-13      -9.813202034195e-13       4.150288910795e-15       1.697970608036e-16       1.025094363499e-17       2.961437496991e-18 
 2351       1.428942044829e-11       5.077739810171e-13      -9.773075945630e-13       4.145326812698e-15       1.694623405205e-16       1.031288909165e-17       2.933939653216e-18 
 2352       1.427456209553e-11       5.048165205074e-13      -9.732055929929e-13       4.140368232531e-15       1.691283704092e-16       1.037662995081e-17       2.906884767618e-18 
 2353       1.425950935070e-11       5.018787681462e-13      -9.690162032811e-13       4.135413029220e-15       1.687951486407e-16       1.044213750697e-17       2.880185931247e-18 
 2354       1.424425885827e-11       4.989612741192e-13      -9.647414373628e-13       4.130461061135e-15       1.684626733719e-16       1.050938294576e-17       2.853755936572e-18 
 2355       1.422880725241e-11       4.960645903304e-13      -9.603833145449e-13       4.125512186087e-15       1.681309427455e-16       1.057833734385e-17       2.827507277166e-18 
 2356       1.421315115695e-11       4.931892704030e-13      -9.559438615133e-13       4.120566261336e-15       1.677999548898e-16       1.064897166879e-17       2.801352147387e-18 
 2357       1.419728718541e-11       4.903358696820e-13      -9.514251123419e-13       4.115623143579e-15       1.674697079188e-16       1.072125677894e-17       2.775202442059e-18 
 2358       1.418121194097e-11       4.875049452354e-13      -9.468291084995e-13       4.110682688959e-15       1.671401999324e-16       1.079516342331e-17       2.748969756152e-18 
 2359       1.416492201646e-11       4.846970558563e-13      -9.421578988586e-13       4.105744753058e-15       1.668114290158e-16       1.087066224145e-17       2.722565384469e-18 
 2360       1.414841399436e-11       4.819127620644e-13      -9.374135397032e-13       4.100809190902e-15       1.664833932403e-16       1.094772376333e-17       2.695900321323e-18 
 2361       1.413168444675e-11       4.791526261082e-13      -9.325980947366e-13       4.095875856952e-15       1.661560906624e-16       1.102631840924e-17       2.668885260220e-18 
 2362       1.411472993538e-11       4.764172119661e-13      -9.277136350898e-13       4.090944605114e-15       1.658295193247e-16       1.110641648965e-17       2.641430593543e-18 
